year,team,team_salary,avg_player_salary,median_player_salary,wins,cost_per_win,championship
2010,CLE,"$60,759,366 ","$2,169,977 ","$427,250 ",69,"$880,570.52 ",no
2010,COL,"$84,227,000 ","$2,904,379 ","$1,300,000 ",83,"$1,014,783.13 ",no
2010,DET,"$122,864,928 ","$4,550,553 ","$1,500,000 ",81,"$1,516,850.96 ",no
2010,HOU,"$92,355,500 ","$3,298,411 ","$1,325,000 ",76,"$1,215,203.95 ",no
2010,KCR,"$69,645,210 ","$2,678,662 ","$1,675,000 ",67,"$1,039,480.75 ",no
2010,LAA,"$104,963,866 ","$3,619,444 ","$2,050,000 ",80,"$1,312,048.33 ",no
2010,LAD,"$89,608,016 ","$3,446,462 ","$975,000 ",80,"$1,120,100.20 ",no
2010,MIA,"$57,029,719 ","$2,112,212 ","$550,000 ",80,"$712,871.49 ",no
2010,MIL,"$80,658,278 ","$2,880,653 ","$1,593,750 ",77,"$1,047,510.10 ",no
2010,MIN,"$97,559,166 ","$3,484,256 ","$1,800,000 ",94,"$1,037,863.47 ",no
2010,NYM,"$134,020,942 ","$4,963,739 ","$1,500,000 ",79,"$1,696,467.62 ",no
2010,NYY,"$173,333,389 ","$7,222,225 ","$4,750,000 ",95,"$1,824,561.99 ",no
2010,OAK,"$46,244,900 ","$1,594,652 ","$420,000 ",81,"$570,924.69 ",no
2010,PHI,"$122,928,379 ","$4,552,903 ","$2,500,000 ",97,"$1,267,302.88 ",no
2010,PIT,"$34,943,000 ","$1,294,185 ","$452,000 ",57,"$613,035.09 ",no
2010,SDP,"$38,507,633 ","$1,426,209 ","$423,700 ",90,"$427,862.59 ",no
2010,SEA,"$86,510,000 ","$3,089,643 ","$1,118,750 ",92,"$940,326.09 ",no
2010,SFG,"$94,058,000 ","$3,483,630 ","$820,000 ",61,"$1,541,934.43 ",yes
2010,STL,"$88,817,251 ","$3,861,620 ","$1,000,000 ",86,"$1,032,758.73 ",no
2010,TBR,"$71,923,471 ","$2,663,832 ","$1,800,000 ",96,"$749,202.82 ",no
2010,TEX,"$52,000,544 ","$1,857,162 ","$475,000 ",90,"$577,783.82 ",no
2010,TOR,"$62,234,000 ","$2,074,467 ","$825,000 ",85,"$732,164.71 ",no
2010,WAS,"$61,400,000 ","$2,046,667 ","$725,000 ",69,"$889,855.07 ",no
2009,ARI,"$73,086,666 ","$2,811,026 ","$1,725,000 ",70,"$1,044,095.23 ",no
2009,ATL,"$96,726,166 ","$3,335,385 ","$1,237,500 ",86,"$1,124,722.86 ",no
2009,BAL,"$67,101,666 ","$2,580,833 ","$1,500,000 ",64,"$1,048,463.53 ",no
2009,BOS,"$108,745,999 ","$3,749,862 ","$1,500,000 ",95,"$1,144,694.73 ",no
2009,CHC,"$134,809,000 ","$5,392,360 ","$2,200,000 ",83,"$1,624,204.82 ",no
2009,CHW,"$95,628,500 ","$3,825,140 ","$1,225,000 ",79,"$1,210,487.34 ",no
2009,CIN,"$63,433,500 ","$2,883,341 ","$970,000 ",78,"$813,250.00 ",no
2009,CLE,"$80,743,866 ","$3,229,755 ","$2,500,000 ",65,"$1,242,213.32 ",no
2009,COL,"$75,201,000 ","$2,785,222 ","$800,000 ",92,"$817,402.17 ",no
2009,DET,"$115,085,145 ","$4,110,184 ","$2,237,500 ",86,"$1,338,199.36 ",no
2009,HOU,"$102,996,414 ","$3,814,682 ","$1,550,000 ",74,"$1,391,843.43 ",no
2009,KCR,"$70,519,333 ","$2,712,282 ","$1,600,000 ",65,"$1,084,912.82 ",no
2009,LAA,"$113,709,000 ","$4,061,036 ","$1,800,000 ",97,"$1,172,257.73 ",no
2009,LAD,"$97,314,592 ","$4,054,775 ","$1,125,000 ",95,"$1,024,364.13 ",no
2009,MIA,"$36,834,000 ","$1,315,500 ","$470,000 ",87,"$423,379.31 ",no
2009,MIL,"$79,768,502 ","$3,190,740 ","$1,662,500 ",80,"$997,106.28 ",no
2009,MIN,"$64,869,266 ","$2,316,760 ","$637,500 ",87,"$745,623.75 ",no
2009,NYM,"$149,373,987 ","$5,334,785 ","$2,612,500 ",70,"$2,133,914.10 ",no
2009,NYY,"$168,449,189 ","$6,737,968 ","$5,000,000 ",103,"$1,635,429.02 ",yes
2009,OAK,"$61,910,000 ","$2,292,963 ","$410,000 ",75,"$825,466.67 ",no
2009,PHI,"$98,004,046 ","$3,769,386 ","$2,416,667 ",93,"$1,053,806.95 ",no
2009,PIT,"$48,693,000 ","$1,872,808 ","$1,062,500 ",62,"$785,370.97 ",no
2009,SDP,"$43,734,200 ","$1,561,936 ","$466,200 ",75,"$583,122.67 ",no
2009,SEA,"$98,904,166 ","$3,532,292 ","$661,250 ",88,"$1,123,910.98 ",no
2009,SFG,"$80,126,450 ","$2,967,646 ","$475,000 ",85,"$942,664.12 ",no
2009,STL,"$84,815,909 ","$3,392,636 ","$950,000 ",91,"$932,042.96 ",no
2009,TBR,"$63,313,034 ","$2,183,208 ","$1,290,000 ",84,"$753,726.60 ",no
2009,TEX,"$67,623,798 ","$2,415,136 ","$575,000 ",87,"$777,285.03 ",no
2009,TOR,"$80,538,300 ","$2,876,368 ","$932,500 ",75,"$1,073,844.00 ",no
2009,WAS,"$60,328,000 ","$2,080,276 ","$500,000 ",59,"$1,022,508.47 ",no
2008,ARI,"$65,386,212 ","$2,514,854 ","$752,500 ",82,"$797,392.83 ",no
2008,ATL,"$102,365,683 ","$3,412,189 ","$428,750 ",72,"$1,421,745.60 ",no
2008,BAL,"$67,196,246 ","$2,099,883 ","$477,500 ",68,"$988,180.09 ",no
2008,BOS,"$120,390,035 ","$4,458,890 ","$2,000,000 ",95,"$1,267,263.53 ",no
2008,CHC,"$118,345,833 ","$4,383,179 ","$3,175,000 ",97,"$1,220,060.13 ",no
2008,CHW,"$120,794,332 ","$4,645,936 ","$2,775,000 ",89,"$1,357,239.69 ",no
2008,CIN,"$69,542,695 ","$2,575,655 ","$975,000 ",74,"$939,766.15 ",no
2008,CLE,"$78,576,766 ","$3,143,071 ","$2,200,000 ",81,"$970,083.53 ",no
2008,COL,"$68,655,500 ","$2,640,596 ","$887,500 ",74,"$927,777.03 ",no
2008,DET,"$137,685,196 ","$4,589,507 ","$1,487,500 ",74,"$1,860,610.76 ",no
2008,HOU,"$88,930,414 ","$3,293,719 ","$1,100,000 ",86,"$1,034,074.58 ",no
2008,KCR,"$58,245,500 ","$2,240,212 ","$1,306,250 ",75,"$776,606.67 ",no
2008,LAA,"$118,825,333 ","$4,243,762 ","$1,325,000 ",100,"$1,188,253.33 ",no
2008,LAD,"$118,164,036 ","$4,220,144 ","$712,500 ",84,"$1,406,714.71 ",no
2008,MIA,"$19,811,500 ","$619,109 ","$393,750 ",84,"$235,851.19 ",no
2008,MIL,"$80,533,499 ","$2,876,196 ","$2,275,000 ",90,"$894,816.66 ",no
2008,MIN,"$56,932,766 ","$2,277,311 ","$1,050,000 ",88,"$646,963.25 ",no
2008,NYM,"$137,793,376 ","$4,593,113 ","$1,993,750 ",89,"$1,548,240.18 ",no
2008,NYY,"$181,081,577 ","$6,036,053 ","$1,812,500 ",89,"$2,034,624.46 ",no
2008,OAK,"$47,967,126 ","$1,713,112 ","$455,000 ",75,"$639,561.68 ",no
2008,PHI,"$88,269,880 ","$3,152,496 ","$1,150,000 ",92,"$959,455.22 ",yes
2008,PIT,"$48,689,783 ","$1,872,684 ","$480,250 ",67,"$726,713.18 ",no
2008,SDP,"$73,677,616 ","$2,376,697 ","$700,000 ",63,"$1,169,485.97 ",no
2008,SEA,"$117,666,482 ","$4,525,634 ","$1,650,000 ",72,"$1,634,256.69 ",no
2008,SFG,"$75,644,500 ","$2,701,589 ","$527,500 ",61,"$1,240,073.77 ",no
2008,STL,"$97,811,949 ","$3,056,623 ","$1,000,000 ",86,"$1,137,348.24 ",no
2008,TBR,"$43,820,597 ","$1,460,687 ","$414,650 ",97,"$451,758.73 ",no
2008,TEX,"$67,315,496 ","$2,404,125 ","$905,000 ",79,"$852,094.89 ",no
2008,TOR,"$97,793,900 ","$3,621,996 ","$1,550,000 ",86,"$1,137,138.37 ",no
2008,WAS,"$54,961,000 ","$1,895,207 ","$1,000,000 ",59,"$931,542.37 ",no
2007,ARI,"$52,067,546 ","$1,859,555 ","$396,000 ",90,"$578,528.29 ",no
2007,ATL,"$87,290,833 ","$3,117,530 ","$595,000 ",84,"$1,039,176.58 ",no
2007,BAL,"$93,554,808 ","$3,341,243 ","$3,000,000 ",69,"$1,355,866.78 ",no
2007,BOS,"$129,776,214 ","$4,806,526 ","$3,350,000 ",96,"$1,351,835.56 ",yes
2007,CHC,"$99,670,332 ","$3,691,494 ","$2,750,000 ",85,"$1,172,592.14 ",no
2007,CHW,"$108,671,833 ","$4,179,686 ","$2,325,000 ",72,"$1,509,331.01 ",no
2007,CIN,"$64,779,980 ","$2,089,677 ","$925,000 ",72,"$899,721.94 ",no
2007,CLE,"$58,373,267 ","$2,084,760 ","$878,334 ",96,"$608,054.86 ",no
2007,COL,"$54,424,000 ","$2,015,704 ","$750,000 ",90,"$604,711.11 ",no
2007,DET,"$93,880,369 ","$3,237,254 ","$2,500,000 ",88,"$1,066,822.38 ",no
2007,HOU,"$87,759,000 ","$3,250,333 ","$1,300,000 ",73,"$1,202,178.08 ",no
2007,KCR,"$66,736,500 ","$2,224,550 ","$587,500 ",69,"$967,195.65 ",no
2007,LAA,"$109,251,333 ","$3,641,711 ","$1,425,000 ",94,"$1,162,248.22 ",no
2007,LAD,"$108,067,024 ","$3,859,537 ","$1,000,000 ",82,"$1,317,890.54 ",no
2007,MIA,"$30,507,000 ","$984,097 ","$380,000 ",71,"$429,676.06 ",no
2007,MIL,"$70,986,500 ","$2,629,130 ","$2,250,000 ",83,"$855,259.04 ",no
2007,MIN,"$71,439,500 ","$2,551,411 ","$1,000,000 ",79,"$904,297.47 ",no
2007,NYM,"$115,231,663 ","$3,841,055 ","$1,487,500 ",88,"$1,309,450.72 ",no
2007,NYY,"$166,930,520 ","$5,961,804 ","$1,375,000 ",94,"$1,775,856.60 ",no
2007,OAK,"$79,366,940 ","$2,834,534 ","$1,575,000 ",76,"$1,044,301.84 ",no
2007,PHI,"$88,528,213 ","$3,052,697 ","$850,000 ",89,"$994,699.02 ",no
2007,PIT,"$38,537,833 ","$1,427,327 ","$410,000 ",68,"$566,732.84 ",no
2007,SDP,"$58,110,567 ","$2,235,022 ","$625,000 ",89,"$652,927.72 ",no
2007,SEA,"$106,460,833 ","$3,942,994 ","$1,350,000 ",71,"$1,499,448.35 ",no
2007,SFG,"$89,569,056 ","$3,582,762 ","$1,750,000 ",88,"$1,017,830.18 ",no
2007,STL,"$89,761,823 ","$3,324,512 ","$1,000,000 ",78,"$1,150,792.60 ",no
2007,TBR,"$24,123,500 ","$893,463 ","$411,000 ",66,"$365,507.58 ",no
2007,TEX,"$68,318,675 ","$2,439,953 ","$550,000 ",75,"$910,915.67 ",no
2007,TOR,"$81,942,800 ","$3,034,919 ","$1,025,000 ",83,"$987,262.65 ",no
2007,WAS,"$37,347,500 ","$1,287,845 ","$500,000 ",73,"$511,609.59 ",no
2006,ARI,"$59,684,226 ","$2,295,547 ","$932,000 ",76,"$785,318.76 ",no
2006,ATL,"$90,156,876 ","$3,108,858 ","$462,500 ",79,"$1,141,226.28 ",no
2006,BAL,"$72,585,582 ","$2,592,342 ","$1,512,500 ",70,"$1,036,936.89 ",no
2006,BOS,"$113,599,824 ","$4,369,224 ","$2,886,947 ",86,"$1,320,928.19 ",no
2006,CHC,"$94,424,499 ","$3,372,304 ","$2,500,000 ",66,"$1,430,674.23 ",no
2006,CHW,"$102,750,667 ","$3,951,949 ","$2,325,000 ",90,"$1,141,674.08 ",no
2006,CIN,"$57,909,519 ","$2,144,797 ","$1,300,000 ",80,"$723,868.99 ",no
2006,CLE,"$56,031,500 ","$2,241,260 ","$1,500,000 ",78,"$718,352.56 ",no
2006,COL,"$41,233,000 ","$1,288,531 ","$350,000 ",76,"$542,539.47 ",no
2006,DET,"$82,227,866 ","$3,045,477 ","$980,000 ",95,"$865,556.48 ",no
2006,HOU,"$92,551,503 ","$3,559,673 ","$940,000 ",82,"$1,128,676.87 ",no
2006,KCR,"$47,294,000 ","$1,630,828 ","$500,000 ",62,"$762,806.45 ",no
2006,LAA,"$103,472,000 ","$4,138,880 ","$2,250,000 ",89,"$1,162,606.74 ",no
2006,LAD,"$98,447,187 ","$3,515,971 ","$2,205,000 ",88,"$1,118,718.03 ",no
2006,MIA,"$14,998,500 ","$576,865 ","$327,000 ",78,"$192,288.46 ",no
2006,MIL,"$57,568,333 ","$2,214,167 ","$775,000 ",75,"$767,577.77 ",no
2006,MIN,"$63,396,006 ","$2,438,308 ","$900,000 ",96,"$660,375.06 ",no
2006,NYM,"$101,084,963 ","$3,743,888 ","$912,500 ",97,"$1,042,113.02 ",no
2006,NYY,"$172,982,352 ","$6,406,754 ","$2,250,000 ",97,"$1,783,323.22 ",no
2006,OAK,"$62,243,079 ","$2,489,723 ","$800,000 ",93,"$669,280.42 ",no
2006,PHI,"$87,918,333 ","$3,381,474 ","$2,550,000 ",85,"$1,034,333.33 ",no
2006,PIT,"$46,717,750 ","$1,668,491 ","$424,000 ",67,"$697,279.85 ",no
2006,SDP,"$69,896,642 ","$2,496,309 ","$925,000 ",88,"$794,280.02 ",no
2006,SEA,"$87,959,833 ","$3,257,772 ","$650,000 ",76,"$1,157,366.22 ",no
2006,SFG,"$89,728,419 ","$3,589,137 ","$1,750,000 ",78,"$1,150,364.35 ",no
2006,STL,"$88,491,371 ","$3,403,514 ","$1,100,000 ",83,"$1,066,161.10 ",yes
2006,TBR,"$35,417,967 ","$1,264,927 ","$550,000 ",61,"$580,622.41 ",no
2006,TEX,"$68,228,662 ","$2,200,925 ","$750,000 ",80,"$852,858.28 ",no
2006,TOR,"$71,915,000 ","$2,663,519 ","$2,200,000 ",87,"$826,609.20 ",no
2006,WAS,"$63,143,000 ","$2,036,871 ","$900,000 ",71,"$889,338.03 ",no
2005,ARI,"$63,329,166 ","$2,345,525 ","$550,000 ",77,"$822,456.70 ",no
2005,ATL,"$86,457,302 ","$3,458,292 ","$1,000,000 ",90,"$960,636.69 ",no
2005,BAL,"$73,914,333 ","$2,639,798 ","$962,500 ",74,"$998,842.34 ",no
2005,BOS,"$118,255,125 ","$4,379,819 ","$2,750,000 ",95,"$1,244,790.79 ",no
2005,CHC,"$87,032,933 ","$3,108,319 ","$2,150,000 ",79,"$1,101,682.70 ",no
2005,CHW,"$75,178,000 ","$2,784,370 ","$2,000,000 ",99,"$759,373.74 ",yes
2005,CIN,"$61,892,583 ","$2,063,086 ","$550,000 ",73,"$847,843.60 ",no
2005,CLE,"$41,502,500 ","$1,431,121 ","$500,000 ",93,"$446,263.44 ",no
2005,COL,"$48,155,000 ","$1,605,167 ","$322,500 ",67,"$718,731.34 ",no
2005,DET,"$68,737,000 ","$2,545,815 ","$1,025,000 ",71,"$968,126.76 ",no
2005,HOU,"$76,779,000 ","$2,953,038 ","$500,000 ",89,"$862,685.39 ",no
2005,KCR,"$36,881,000 ","$1,365,963 ","$352,000 ",56,"$658,589.29 ",no
2005,LAA,"$87,575,322 ","$3,127,690 ","$925,000 ",95,"$921,845.49 ",no
2005,LAD,"$83,039,000 ","$2,767,967 ","$650,000 ",71,"$1,169,563.38 ",no
2005,MIA,"$60,408,834 ","$2,237,364 ","$1,100,000 ",83,"$727,817.28 ",no
2005,MIL,"$39,934,833 ","$1,597,393 ","$420,000 ",81,"$493,022.63 ",no
2005,MIN,"$56,186,000 ","$2,080,963 ","$750,000 ",83,"$676,939.76 ",no
2005,NYM,"$101,305,821 ","$3,752,067 ","$1,150,000 ",83,"$1,220,552.06 ",no
2005,NYY,"$182,306,817 ","$7,292,273 ","$5,666,667 ",95,"$1,919,019.13 ",no
2005,OAK,"$55,425,762 ","$2,131,760 ","$591,667 ",88,"$629,838.20 ",no
2005,PHI,"$95,522,000 ","$3,673,923 ","$3,025,000 ",88,"$1,085,477.27 ",no
2005,PIT,"$38,133,000 ","$1,361,893 ","$368,000 ",67,"$569,149.25 ",no
2005,SDP,"$63,290,833 ","$2,260,387 ","$825,000 ",82,"$771,839.43 ",no
2005,SEA,"$87,754,334 ","$2,742,323 ","$800,000 ",75,"$1,170,057.79 ",no
2005,SFG,"$90,199,500 ","$3,469,212 ","$2,000,000 ",69,"$1,307,239.13 ",no
2005,STL,"$91,783,333 ","$3,671,333 ","$2,333,333 ",100,"$917,833.33 ",no
2005,TBR,"$29,679,067 ","$1,023,416 ","$600,000 ",67,"$442,971.15 ",no
2005,TEX,"$55,849,000 ","$1,801,581 ","$650,000 ",79,"$706,949.37 ",no
2005,TOR,"$45,719,500 ","$1,758,442 ","$525,000 ",80,"$571,493.75 ",no
2005,WAS,"$48,581,500 ","$1,619,383 ","$628,500 ",81,"$599,771.60 ",no
2004,ARI,"$69,780,750 ","$2,406,233 ","$500,000 ",51,"$1,368,250.00 ",no
2004,ATL,"$90,182,500 ","$3,220,804 ","$737,500 ",96,"$939,401.04 ",no
2004,BAL,"$51,623,333 ","$1,843,690 ","$887,500 ",78,"$661,837.60 ",no
2004,BOS,"$122,711,000 ","$4,231,414 ","$3,000,000 ",98,"$1,252,153.06 ",yes
2004,CHC,"$90,560,000 ","$3,122,759 ","$1,550,000 ",89,"$1,017,528.09 ",no
2004,CHW,"$65,212,500 ","$2,508,173 ","$775,000 ",83,"$785,692.77 ",no
2004,CIN,"$46,615,250 ","$1,664,830 ","$422,500 ",76,"$613,358.55 ",no
2004,CLE,"$34,319,300 ","$1,143,977 ","$325,000 ",80,"$428,991.25 ",no
2004,COL,"$65,445,167 ","$2,337,327 ","$575,000 ",68,"$962,428.93 ",no
2004,DET,"$46,527,000 ","$1,723,222 ","$385,000 ",72,"$646,208.33 ",no
2004,HOU,"$75,397,000 ","$3,015,880 ","$750,000 ",92,"$819,532.61 ",no
2004,KCR,"$47,609,000 ","$1,586,967 ","$436,250 ",58,"$820,844.83 ",no
2004,LAA,"$100,534,667 ","$3,723,506 ","$2,150,000 ",92,"$1,092,768.12 ",no
2004,LAD,"$92,902,001 ","$3,440,815 ","$1,500,000 ",93,"$998,946.25 ",no
2004,MIA,"$42,143,042 ","$1,560,853 ","$600,000 ",83,"$507,747.49 ",no
2004,MIL,"$27,528,500 ","$1,101,140 ","$400,000 ",67,"$410,873.13 ",no
2004,MIN,"$53,585,000 ","$2,060,962 ","$525,000 ",92,"$582,445.65 ",no
2004,NYM,"$96,660,970 ","$3,452,178 ","$900,000 ",71,"$1,361,422.11 ",no
2004,NYY,"$162,193,950 ","$5,792,641 ","$3,050,000 ",101,"$1,605,880.69 ",no
2004,OAK,"$59,425,667 ","$2,122,345 ","$1,357,500 ",91,"$653,029.31 ",no
2004,PHI,"$93,219,167 ","$3,452,562 ","$2,425,000 ",86,"$1,083,943.80 ",no
2004,PIT,"$32,227,929 ","$1,193,627 ","$350,000 ",72,"$447,610.13 ",no
2004,SDP,"$55,384,833 ","$2,130,186 ","$862,500 ",87,"$636,607.28 ",no
2004,SEA,"$81,515,834 ","$2,911,280 ","$2,658,334 ",91,"$895,778.40 ",no
2004,SFG,"$82,019,166 ","$2,645,780 ","$1,000,000 ",63,"$1,301,891.52 ",no
2004,STL,"$83,228,333 ","$3,201,090 ","$1,100,000 ",105,"$792,650.79 ",no
2004,TBR,"$29,556,667 ","$1,094,691 ","$650,000 ",70,"$422,238.10 ",no
2004,TEX,"$55,050,417 ","$1,898,290 ","$550,000 ",89,"$618,544.01 ",no
2004,TOR,"$50,017,000 ","$1,923,731 ","$825,000 ",67,"$746,522.39 ",no
2004,WAS,"$41,197,500 ","$1,373,250 ","$350,000 ",67,"$614,888.06 ",no
2003,ARI,"$80,657,000 ","$3,226,280 ","$1,750,000 ",84,"$960,202.38 ",no
2003,ATL,"$106,243,667 ","$3,934,951 ","$800,000 ",101,"$1,051,917.50 ",no
2003,BAL,"$73,877,500 ","$2,547,500 ","$1,200,000 ",71,"$1,040,528.17 ",no
2003,BOS,"$98,696,500 ","$3,796,019 ","$2,050,000 ",95,"$1,038,910.53 ",no
2003,CHC,"$79,868,333 ","$2,852,440 ","$1,125,000 ",88,"$907,594.69 ",no
2003,CHW,"$51,010,000 ","$1,961,923 ","$475,000 ",86,"$593,139.53 ",no
2003,CIN,"$59,355,667 ","$2,119,845 ","$694,000 ",69,"$860,227.06 ",no
2003,CLE,"$48,584,834 ","$1,567,253 ","$330,000 ",68,"$714,482.85 ",no
2003,COL,"$67,179,667 ","$2,239,322 ","$550,000 ",74,"$907,833.34 ",no
2003,DET,"$48,868,000 ","$1,954,720 ","$325,000 ",43,"$1,136,465.12 ",no
2003,HOU,"$71,040,000 ","$2,732,308 ","$1,200,000 ",87,"$816,551.72 ",no
2003,KCR,"$40,518,000 ","$1,558,385 ","$313,500 ",83,"$488,168.67 ",no
2003,LAA,"$79,031,667 ","$2,927,099 ","$1,000,000 ",77,"$1,026,385.29 ",no
2003,LAD,"$105,872,620 ","$4,072,024 ","$2,605,834 ",85,"$1,245,560.24 ",no
2003,MIA,"$48,750,000 ","$1,805,556 ","$1,400,000 ",91,"$535,714.29 ",yes
2003,MIL,"$40,627,000 ","$1,400,931 ","$428,000 ",68,"$597,455.88 ",no
2003,MIN,"$55,505,000 ","$2,134,808 ","$750,000 ",90,"$616,722.22 ",no
2003,NYM,"$117,176,429 ","$4,040,567 ","$1,300,000 ",66,"$1,775,400.44 ",no
2003,NYY,"$152,749,814 ","$5,455,351 ","$4,575,000 ",101,"$1,512,374.40 ",no
2003,OAK,"$50,260,834 ","$1,933,109 ","$1,032,500 ",96,"$523,550.35 ",no
2003,PHI,"$70,780,000 ","$2,440,690 ","$850,000 ",86,"$823,023.26 ",no
2003,PIT,"$54,812,429 ","$1,957,587 ","$825,000 ",75,"$730,832.39 ",no
2003,SDP,"$45,210,000 ","$1,507,000 ","$555,000 ",64,"$706,406.25 ",no
2003,SEA,"$86,959,167 ","$3,220,710 ","$3,150,000 ",100,"$869,591.67 ",no
2003,SFG,"$82,852,167 ","$3,186,622 ","$1,937,500 ",93,"$890,883.52 ",no
2003,STL,"$83,786,666 ","$2,702,796 ","$900,000 ",85,"$985,725.48 ",no
2003,TBR,"$19,630,000 ","$785,200 ","$300,000 ",63,"$311,587.30 ",no
2003,TEX,"$103,491,667 ","$3,449,722 ","$1,150,000 ",71,"$1,457,629.11 ",no
2003,TOR,"$51,269,000 ","$1,898,852 ","$600,000 ",86,"$596,151.16 ",no
2003,WAS,"$51,948,500 ","$1,998,019 ","$333,500 ",83,"$625,885.54 ",no
2002,ARI,"$102,819,999 ","$3,115,758 ","$2,000,000 ",98,"$1,049,183.66 ",no
2002,ATL,"$93,470,367 ","$3,015,173 ","$600,000 ",101,"$925,449.18 ",no
2002,BAL,"$60,493,487 ","$1,890,421 ","$300,000 ",67,"$902,887.87 ",no
2002,BOS,"$108,366,060 ","$3,612,202 ","$2,287,500 ",93,"$1,165,226.45 ",no
2002,CHC,"$75,690,833 ","$2,703,244 ","$1,462,500 ",67,"$1,129,713.93 ",no
2002,CHW,"$57,052,833 ","$2,113,068 ","$575,000 ",81,"$704,355.96 ",no
2002,CIN,"$45,050,390 ","$1,501,680 ","$500,000 ",78,"$577,569.10 ",no
2002,CLE,"$78,909,449 ","$2,630,315 ","$1,650,000 ",74,"$1,066,343.91 ",no
2002,COL,"$56,851,043 ","$2,105,594 ","$600,000 ",73,"$778,781.41 ",no
2002,DET,"$55,048,000 ","$1,966,000 ","$1,000,000 ",55,"$1,000,872.73 ",no
2002,HOU,"$63,448,417 ","$2,349,941 ","$500,000 ",84,"$755,338.30 ",no
2002,KCR,"$47,257,000 ","$1,629,552 ","$800,000 ",62,"$762,209.68 ",no
2002,LAA,"$61,721,667 ","$2,204,345 ","$450,000 ",99,"$623,451.18 ",yes
2002,LAD,"$94,850,953 ","$3,648,114 ","$1,950,000 ",92,"$1,030,988.62 ",no
2002,MIA,"$41,979,917 ","$1,499,283 ","$737,500 ",79,"$531,391.35 ",no
2002,MIL,"$50,287,833 ","$1,734,063 ","$1,100,000 ",56,"$897,997.02 ",no
2002,MIN,"$40,225,000 ","$1,547,115 ","$475,000 ",94,"$427,925.53 ",no
2002,NYM,"$94,633,593 ","$3,639,754 ","$2,107,500 ",75,"$1,261,781.24 ",no
2002,NYY,"$125,928,583 ","$4,342,365 ","$2,500,000 ",103,"$1,222,607.60 ",no
2002,OAK,"$40,004,167 ","$1,481,636 ","$812,500 ",103,"$388,389.97 ",no
2002,PHI,"$57,954,999 ","$2,069,821 ","$675,000 ",80,"$724,437.49 ",no
2002,PIT,"$42,323,599 ","$1,459,434 ","$625,000 ",72,"$587,827.76 ",no
2002,SDP,"$41,425,000 ","$1,428,448 ","$350,000 ",66,"$627,651.52 ",no
2002,SEA,"$80,282,668 ","$3,211,307 ","$3,333,333 ",95,"$845,080.72 ",no
2002,SFG,"$78,299,835 ","$2,899,994 ","$1,750,000 ",93,"$841,933.71 ",no
2002,STL,"$74,660,875 ","$2,871,572 ","$2,125,000 ",97,"$769,699.74 ",no
2002,TBR,"$34,380,000 ","$1,227,857 ","$267,500 ",55,"$625,090.91 ",no
2002,TEX,"$105,726,122 ","$3,645,728 ","$2,000,000 ",72,"$1,468,418.36 ",no
2002,TOR,"$76,864,333 ","$2,650,494 ","$1,650,000 ",78,"$985,440.17 ",no
2002,WAS,"$38,670,500 ","$1,381,089 ","$345,000 ",83,"$465,909.64 ",no
2001,ARI,"$85,247,999 ","$3,044,571 ","$1,650,000 ",92,"$926,608.68 ",yes
2001,ATL,"$91,936,166 ","$2,965,683 ","$1,200,000 ",88,"$1,044,729.16 ",no
2001,BAL,"$74,279,540 ","$2,475,985 ","$1,360,000 ",63,"$1,179,040.32 ",no
2001,BOS,"$109,675,833 ","$3,427,370 ","$1,962,500 ",82,"$1,337,510.16 ",no
2001,CHC,"$64,515,833 ","$2,481,378 ","$2,000,000 ",88,"$733,134.47 ",no
2001,CHW,"$65,628,667 ","$2,430,691 ","$975,000 ",83,"$790,706.83 ",no
2001,CIN,"$48,784,000 ","$1,876,308 ","$550,000 ",66,"$739,151.52 ",no
2001,CLE,"$92,660,001 ","$2,989,032 ","$2,000,000 ",91,"$1,018,241.77 ",no
2001,COL,"$71,541,334 ","$2,751,590 ","$1,208,334 ",73,"$980,018.27 ",no
2001,DET,"$49,356,167 ","$1,762,720 ","$432,500 ",66,"$747,820.71 ",no
2001,HOU,"$60,387,667 ","$2,236,580 ","$1,300,000 ",93,"$649,329.75 ",no
2001,KCR,"$35,422,500 ","$1,265,089 ","$372,500 ",65,"$544,961.54 ",no
2001,LAA,"$47,735,168 ","$1,539,844 ","$350,000 ",75,"$636,468.91 ",no
2001,LAD,"$109,105,953 ","$3,762,274 ","$1,725,000 ",86,"$1,268,673.87 ",no
2001,MIA,"$35,562,500 ","$1,185,417 ","$450,000 ",76,"$467,927.63 ",no
2001,MIL,"$45,099,333 ","$1,555,149 ","$910,000 ",68,"$663,225.49 ",no
2001,MIN,"$24,130,000 ","$893,704 ","$260,000 ",85,"$283,882.35 ",no
2001,NYM,"$93,674,428 ","$3,230,153 ","$1,800,000 ",82,"$1,142,371.07 ",no
2001,NYY,"$112,287,143 ","$3,622,166 ","$1,600,000 ",95,"$1,181,969.93 ",no
2001,OAK,"$33,810,750 ","$1,252,250 ","$350,000 ",102,"$331,477.94 ",no
2001,PHI,"$41,663,833 ","$1,602,455 ","$750,000 ",86,"$484,463.17 ",no
2001,PIT,"$57,760,833 ","$1,863,253 ","$795,000 ",62,"$931,626.34 ",no
2001,SDP,"$38,882,833 ","$1,440,105 ","$350,000 ",79,"$492,187.76 ",no
